Date,Month,Buying_Wealth,Renting_Wealth,Wealth_Difference,Buying_Equity,Buying_CumulativeCosts,Renting_InvestmentValue,Renting_CumulativeRent
2032-04-30,78,-107079.28132178308,98367.78337813169,205447.06469991477,258986.01561449794,366065.296936281,388091.88668632973,289724.10330819804
2032-05-31,79,-108245.92615050124,96502.64244948281,204748.56859998405,261810.43654977,370056.36270027125,390286.21463732666,293783.57218784385
2032-06-30,80,-109412.57926082157,94641.13482972205,204053.71409054362,264638.2512690435,374050.83052986505,392492.94963758613,297851.8148078641
2032-07-31,81,-110579.22301152546,92783.33046795562,203362.55347948108,267469.477413537,378048.70042506244,394712.16183836863,301928.831370413
2032-08-31,82,-111745.83966969367,90929.29972738621,202675.13939707988,270304.13271616976,382049.9723858634,396943.9217875798,306014.62206019356
2032-09-30,83,-112912.41141022951,89079.11339258362,201991.52480281313,273142.23500203853,386054.64641226805,399188.3004320136,310109.18703942996
2032-10-31,84,-114078.92031537968,87232.84267472965,201311.76299010933,275983.8021888966,390062.72250427626,401445.3691196074,314212.52644487773
2032-11-30,85,-115245.34837425262,85390.55921510712,200635.90758935973,278828.85228763544,394074.20066188806,403715.1996017102,318324.6403866031
2032-12-31,86,-116411.67748233443,83552.3350871288,199964.01256946323,281677.403402769,398089.08088510344,405997.86403536366,322445.52894823486
2033-01-31,87,-117577.88944100228,81718.24279721186,199296.13223821414,284529.4737329202,402107.36317392247,408293.4349855956,326575.1921883837
2033-02-28,88,-118743.96595703496,79888.35528479633,198632.3212418313,287385.0815713101,406129.0475283451,410601.9854277272,330713.6301429309
2033-03-31,89,-119909.88864212146,78062.74592178583,197972.63456390728,290244.2453062498,410154.1339483713,412923.5887496929,334860.84282790706
2033-04-30,90,-121075.63901236653,76241.48851166078,197317.1275240273,293106.98342163453,414182.62243400107,415258.3187543728,339016.83024271205
2033-05-31,91,-122241.1984877938,74424.65728848148,196665.85577627528,295973.31449744065,418214.51298523444,417606.2496619395,343181.592373458
2033-06-30,92,-123406.54839184642,72612.32691595866,196018.87530780508,298843.25721022504,422249.80560207146,419967.45611221716,347355.1291962585
2033-07-31,93,-124571.66995088488,70804.5724867325,195376.2424376174,301716.8303336272,426288.50028451206,422342.0131670544,351537.4406803219
2033-08-31,94,-125736.54429368261,69001.46952196385,194738.01381564647,304594.05273887364,430330.59703255625,424729.99631271034,355728.5267907465
2033-09-30,95,-126901.15245091851,67203.09397130716,194104.24642222567,307474.9433952855,434376.095846204,427131.4814622545,359928.3874909473
2033-10-31,96,-128065.47535466711,65409.522213303135,193474.99756797025,310359.52137078834,438424.99672545545,429546.5449579799,364137.02274467674
2033-11-30,97,-129229.49383788602,63620.831056203286,192850.3248940893,313247.80583242443,442477.29967031046,431975.2635738299,368354.4325176266
2033-12-31,98,-130393.18863390066,61837.09773921728,192230.28637311794,316139.8160468684,446533.00468076905,434417.7145178391,372580.6167786218
2034-01-31,99,-131556.54037588643,60058.399934155925,191614.94031004235,319035.5713809448,450592.11175683123,436873.9754345873,376815.57550043135
2034-02-28,100,-132719.52959634812,58284.81574743189,191004.34534378,321935.0913021489,454654.620898497,439344.12440766813,381059.30866023625
2034-03-31,101,-133882.13672659668,56516.423722370586,190398.56044896727,324838.3953791697,458720.5321057664,441828.23996217136,385311.81623980077
2034-04-30,102,-135044.34209622297,54753.30284178024,189797.6449380032,327745.50328241644,462789.8453786394,444326.4010671789,389573.09822539863
2034-05-31,103,-136206.12593256915,52995.53253072919,189201.65846329834,330656.43478454684,466862.560717116,446838.68713827524,393843.15460754605
2034-06-30,104,-137367.46836019726,51243.19265947974,188610.661019677,333571.2097609989,470938.67812119616,449365.1780400724,398121.98538059264
2034-07-31,105,-138528.3494003549,49496.36354653083,188024.71294688573,336489.8481905251,475018.19759088,451905.9540887482,402409.59054221737
2034-08-31,106,-139688.74897043814,47755.12596172822,187443.87493216636,339412.37015572924,479101.1191261674,454461.0960546,406705.9700928718
2034-09-30,107,-140848.64688345167,46019.56112940592,186868.2080128576,342338.7958436067,483187.44272705837,457030.6851646123,411011.1240352064
2034-10-31,108,-142008.0228474663,44289.750731528504,186297.7735789948,345269.14554608666,487277.16839355294,459614.8031050385,415325.05237350997
2034-11-30,109,-143166.85646507336,42565.77691081236,185732.63337588572,348203.43966057774,491370.2961256511,462213.53202399804,419647.7551131857
2034-12-31,110,-144325.12723283662,40847.722273807914,185172.84950664453,351141.6986905163,495466.8259233529,464826.9545340878,423979.2322602799
2035-01-31,111,-145482.81454074086,39135.66989393288,184618.48443467374,354083.94324591744,499566.7577866583,467455.15371500835,428319.48382107547
2035-02-28,112,-146639.897671638,37429.70331444964,184069.60098608764,357030.1940439293,503670.0917155673,470098.2131162049,432668.50980175525
2035-03-31,113,-147796.3558006902,35729.906551386055,183526.26235207624,359980.47190938966,507776.82771007984,472756.2167595233,437026.31020813726
2035-04-30,114,-148952.1679948102,34036.36409640184,182988.53209121205,362934.79777538584,511886.96577019605,475429.24914188136,441392.8850454795
2035-05-31,115,-150107.3132120985,32349.160919605114,182456.4741317036,365893.19268381735,516000.50589591585,478117.3952379545,445768.2343183494
2035-06-30,116,-151261.77030127763,30668.38247232634,181930.15277360397,368855.6777859616,520117.44808723923,480820.7405028774,450152.35803055105
2035-07-31,117,-152415.51800112386,28994.114689858106,181409.63269098196,371822.27434304234,524237.7923441662,483539.3708749605,454545.2561851024
2035-08-31,118,-153568.5349398955,27326.44399416924,180894.97893406474,374793.00372680125,528361.5386666968,486273.372778422,458946.9287842528
2035-09-30,119,-154720.79963475856,25665.457296602428,180386.256931361,377767.8874200724,532488.687054831,489022.83312613517,463357.37582953274
2035-10-31,120,-155872.29049120896,24011.242000564467,179883.53249177343,380746.9470173597,536619.2375085687,491787.83932239114,467776.5973218267
